Yes/No siphon,Classification,Latitude,Longitude,Photo
0,Aedes,15.0359,-16.2505,https://data.globe.gov/system/photos/2019/04/13/1034641/original.jpg
0,Aedes,15.0359,-16.2503,https://data.globe.gov/system/photos/2019/04/13/1034344/original.jpg
0,Aedes,15.0364,-16.2512,https://data.globe.gov/system/photos/2019/04/13/1034969/original.jpg
0,Culex,15.0352,-16.2509,https://data.globe.gov/system/photos/2019/04/13/1034512/original.jpg
0,Aedes,15.0372,-16.2547,https://data.globe.gov/system/photos/2019/04/13/1034923/original.jpg
0,Culex,15.036,-16.2509,https://data.globe.gov/system/photos/2019/04/13/1035040/original.jpg
0,Aedes,15.0361,-16.2509,https://data.globe.gov/system/photos/2019/04/13/1035029/original.jpg
1,Anopheles,15.0359,-16.251,https://data.globe.gov/system/photos/2019/04/13/1034971/original.jpg
0,Culex,15.0351,-16.2507,https://data.globe.gov/system/photos/2019/04/13/1034556/original.jpg
0,Culex,15.0358,-16.2511,https://data.globe.gov/system/photos/2019/04/12/1033672/original.jpg
0,Aedes,15.036,-16.2506,https://data.globe.gov/system/photos/2019/04/12/1033683/original.jpg
0,Aedes,15.0359,-16.2509,https://data.globe.gov/system/photos/2019/04/12/1033669/original.jpg
0,Aedes,15.0359,-16.2507,https://data.globe.gov/system/photos/2019/04/12/1033042/original.jpg
0,Aedes,15.0368,-16.2492,https://data.globe.gov/system/photos/2019/04/12/1032572/original.jpg
0,Aedes,15.0359,-16.2499,https://data.globe.gov/system/photos/2019/04/12/1033481/original.jpg
0,Culex,15.0356,-16.2502,https://data.globe.gov/system/photos/2019/04/18/1042387/original.jpg
0,Aedes,15.0359,-16.2508,https://data.globe.gov/system/photos/2019/04/18/1042375/original.jpg
0,Culex,15.0357,-16.2503,https://data.globe.gov/system/photos/2019/04/18/1042676/original.jpg
0,Aedes,15.036,-16.2507,https://data.globe.gov/system/photos/2019/04/18/1042456/original.jpg
0,Culex,15.0408,-16.2474,https://data.globe.gov/system/photos/2019/04/12/1032394/original.jpg
0,Aedes,15.0403,-16.2479,https://data.globe.gov/system/photos/2019/04/12/1032405/original.jpg
0,Aedes,15.0351,-16.2505,https://data.globe.gov/system/photos/2019/04/12/1033585/original.jpg
0,Culex,15.0353,-16.2504,https://data.globe.gov/system/photos/2019/04/12/1033543/original.jpg
0,Aedes,15.036,-16.251,https://data.globe.gov/system/photos/2019/04/12/1032983/original.jpg
0,Aedes,15.036,-16.2508,https://data.globe.gov/system/photos/2019/04/12/1033676/original.jpg
0,Culex,15.0369,-16.2492,https://data.globe.gov/system/photos/2019/04/12/1032582/original.jpg
0,Aedes,15.0404,-16.2478,https://data.globe.gov/system/photos/2019/04/12/1032412/original.jpg
0,Aedes,15.037,-16.2494,https://data.globe.gov/system/photos/2019/04/12/1032561/original.jpg
0,Culex,15.041,-16.2473,https://data.globe.gov/system/photos/2019/03/02/980087/original.jpg
0,Culex,15.0359,-16.2504,https://data.globe.gov/system/photos/2019/03/15/995939/original.jpg
0,Culex,15.0408,-16.2479,https://data.globe.gov/system/photos/2019/03/08/988389/original.jpg
0,Culex,15.041,-16.2474,https://data.globe.gov/system/photos/2019/03/12/992922/original.jpg
0,Culex,15.041,-16.2478,https://data.globe.gov/system/photos/2019/03/11/991820/original.jpg
0,Culex,15.0411,-16.2473,https://data.globe.gov/system/photos/2019/03/08/989800/original.jpg
0,Culex,15.0407,-16.2473,https://data.globe.gov/system/photos/2019/02/20/970723/original.jpg
0,Culex,15.041,-16.2473,https://data.globe.gov/system/photos/2019/02/24/975243/original.jpg
0,Culex,15.041,-16.2473,https://data.globe.gov/system/photos/2019/03/15/996364/original.jpg
0,Culex,15.041,-16.2473,https://data.globe.gov/system/photos/2019/03/14/995606/original.jpg
0,Culex,15.0407,-16.2477,https://data.globe.gov/system/photos/2019/03/14/995068/original.jpg
0,Culex,15.0359,-16.2505,https://data.globe.gov/system/photos/2019/03/14/994878/original.jpg
0,Culex,15.0369,-16.2491,https://data.globe.gov/system/photos/2019/03/13/994383/original.jpg
1,Anopheles,15.041,-16.2441,https://data.globe.gov/system/photos/2019/03/31/1014754/original.jpg
0,Aedes,15.041,-16.2374,https://data.globe.gov/system/photos/2019/03/30/1013469/original.jpg
0,Culex,15.0359,-16.2504,https://data.globe.gov/system/photos/2019/03/25/1006946/original.jpg
0,Aedes,15.0369,-16.2492,https://data.globe.gov/system/photos/2019/03/24/1006326/original.jpg
0,Culex,15.0359,-16.2504,https://data.globe.gov/system/photos/2019/03/24/1006494/original.jpg
0,Aedes,15.0359,-16.2504,https://data.globe.gov/system/photos/2019/03/18/999160/original.jpg
0,Culex,15.0365,-16.2473,https://data.globe.gov/system/photos/2019/03/17/998137/original.jpg
0,Aedes,15.0405,-16.2478,https://data.globe.gov/system/photos/2019/04/08/1025760/original.jpg
0,Culex,15.041,-16.2473,https://data.globe.gov/system/photos/2019/03/16/997648/original.jpg
0,Aedes,15.0359,-16.2503,https://data.globe.gov/system/photos/2019/04/08/1025619/original.jpg
0,Aedes,15.0367,-16.2512,https://data.globe.gov/system/photos/2019/04/08/1025932/original.jpg
0,Culex,15.0353,-16.2505,https://data.globe.gov/system/photos/2019/04/08/1026556/original.jpg
0,Aedes,15.0405,-16.2479,https://data.globe.gov/system/photos/2019/04/08/1025681/original.jpg
0,Aedes,15.0393,-16.2483,https://data.globe.gov/system/photos/2019/04/08/1025658/original.jpg
0,Culex,15.041,-16.2374,https://data.globe.gov/system/photos/2019/03/16/997166/original.jpg
0,Aedes,15.0375,-16.2493,https://data.globe.gov/system/photos/2019/04/08/1025649/original.jpg
0,Aedes,15.0359,-16.2503,https://data.globe.gov/system/photos/2019/03/16/997335/original.jpg
0,Culex,15.0369,-16.252,https://data.globe.gov/system/photos/2019/03/22/1004246/original.jpg
0,Culex,15.0359,-16.2503,https://data.globe.gov/system/photos/2019/03/21/1001167/original.jpg
0,Culex,15.0359,-16.2505,https://data.globe.gov/system/photos/2019/03/21/1001672/original.jpg
0,Culex,15.0361,-16.2499,https://data.globe.gov/system/photos/2019/03/20/1000610/original.jpg
0,Culex,15.0362,-16.25,https://data.globe.gov/system/photos/2019/03/20/1000819/original.jpg
0,Aedes,15.041,-16.2479,https://data.globe.gov/system/photos/2019/03/19/999362/original.jpg
0,Aedes,15.0359,-16.2504,https://data.globe.gov/system/photos/2019/03/22/1001811/original.jpg
0,Culex,15.0359,-16.2503,https://data.globe.gov/system/photos/2019/03/22/1001816/original.jpg
0,Aedes,14.8834,-15.8898,https://data.globe.gov/system/photos/2019/04/02/1017725/original.jpg
0,Aedes,15.041,-16.2374,https://data.globe.gov/system/photos/2019/04/01/1016409/original.jpg
0,Culex,15.0389,-16.2488,https://data.globe.gov/system/photos/2019/04/08/1025800/original.jpg
0,Aedes,,121.0171,https://data.globe.gov/system/photos/2019/09/12/1200734/original.jpg
0,Aedes,14.6746,121.029,https://data.globe.gov/system/photos/2019/09/12/1200676/original.jpg
0,Aedes,14.659,121.05813,https://data.globe.gov/system/photos/2020/03/10/2217583/original.jpg
1,Anopheles,15.1922,121.06342,https://data.globe.gov/system/photos/2020/03/10/2217585/original.jpg
0,Aedes,14.63297,121.09548,https://data.globe.gov/system/photos/2020/03/10/2217580/original.jpg
0,Aedes,14.6625,121.0523,https://data.globe.gov/system/photos/2019/09/12/1200728/original.jpg
0,Aedes,14.6524,121.0296,https://data.globe.gov/system/photos/2019/09/12/1200825/original.jpg
0,Aedes,14.7112,121.0171,https://data.globe.gov/system/photos/2019/09/12/1200703/original.jpg
0,Aedes,14.6746,121.0516,https://data.globe.gov/system/photos/2019/09/12/1200694/original.jpg
1,Anopheles,14.6516,121.06281,https://data.globe.gov/system/photos/2020/03/10/2217584/original.jpg
0,Aedes,14.6884,121.0953,https://data.globe.gov/system/photos/2020/01/29/1469922/original.jpg
0,Culex,15.4875,102.1213,https://data.globe.gov/system/photos/2019/06/13/1100437/original.jpg
0,Culex,14.9847,102.1213,https://data.globe.gov/system/photos/2019/06/13/1100461/original.jpg
0,Culex,14.9847,102.2536,https://data.globe.gov/system/photos/2019/06/15/1102725/original.jpg
0,Culex,15.1796,102.1211,https://data.globe.gov/system/photos/2019/02/22/972099/original.jpg
0,Culex,14.9877,102.1211,https://data.globe.gov/system/photos/2019/02/22/972119/original.jpg
0,Culex,14.9881,102.1212,https://data.globe.gov/system/photos/2019/02/22/972098/original.jpg
0,Culex,21.03008,83.9598,https://data.globe.gov/system/photos/2018/10/05/969901/original.jpg
1,Anopheles,28.2096,85.324,https://data.globe.gov/system/photos/2018/10/01/969898/original.jpg
0,Aedes,27.6848,105.8015,https://data.globe.gov/system/photos/2018/08/18/817607/original.jpg
0,Culex,8.57867,105.32925,https://data.globe.gov/system/photos/2018/06/25/772322/original.jpg
0,Aedes,21.08238,105.6293,https://data.globe.gov/system/photos/2019/12/29/1431336/original.jpg
0,Aedes,8.63667,105.82763,https://data.globe.gov/system/photos/2018/05/10/729730/original.jpg
0,Culex,15.3497,104.1533,https://data.globe.gov/system/photos/2020/09/08/1880675/original.jpg
0,Culex,15.35,104.1546,https://data.globe.gov/system/photos/2020/09/08/1880713/original.jpg
0,Culex,15.351,104.1533,https://data.globe.gov/system/photos/2020/09/08/1880755/original.jpg
0,Aedes,15.3498,104.6,https://data.globe.gov/system/photos/2019/06/07/1094766/original.jpg
0,Culex,15.3,105.0351,https://data.globe.gov/system/photos/2019/06/07/1094755/original.jpg
0,Aedes,15.3901,100.60879,https://data.globe.gov/system/photos/2017/10/15/498157/original.jpg
0,Aedes,13.66993,100.60971,https://data.globe.gov/system/photos/2017/10/15/498163/original.jpg
0,Aedes,13.66992,100.92455,https://data.globe.gov/system/photos/2017/12/22/531192/original.jpg
0,Aedes,13.27996,105.82763,https://data.globe.gov/system/photos/2018/05/10/729616/original.jpg
0,Aedes,21.02918,103.5345,https://data.globe.gov/system/photos/2019/06/06/1093967/original.jpg
0,Aedes,16.8632,100.55658,https://data.globe.gov/system/photos/2018/06/24/771511/original.jpg
0,Aedes,13.74258,103.4969,https://data.globe.gov/system/photos/2018/07/28/809693/original.jpg
0,Aedes,16.8826,103.5347,https://data.globe.gov/system/photos/2018/07/05/781187/original.jpg
0,Aedes,16.8632,103.53471,https://data.globe.gov/system/photos/2018/02/23/556703/original.jpg
0,Aedes,16.85958,103.53471,https://data.globe.gov/system/photos/2018/03/24/603844/original.jpg
0,Aedes,16.85958,103.50297,https://data.globe.gov/system/photos/2018/03/21/596807/original.jpg
0,Aedes,16.83766,105.82763,https://data.globe.gov/system/photos/2018/05/10/729597/original.jpg
1,Anopheles,12.0463,120.7104,https://data.globe.gov/system/photos/2021/01/10/2147867/original.jpg
0,Aedes,15.0435,120.5345,https://data.globe.gov/system/photos/2020/03/04/1512105/original.jpg
0,Aedes,15.1918,120.5347,https://data.globe.gov/system/photos/2020/03/03/1516442/original.jpg
0,Aedes,15.1921,120.5345,https://data.globe.gov/system/photos/2019/09/09/1196812/original.jpg
0,Aedes,15.1924,120.5347,https://data.globe.gov/system/photos/2020/03/03/1513437/original.jpg
0,Aedes,15.1924,105.82666,https://data.globe.gov/system/photos/2018/05/10/729603/original.jpg
0,Culex,21.02738,105.32925,https://data.globe.gov/system/photos/2018/06/25/772313/original.jpg
0,Aedes,21.08147,105.82763,https://data.globe.gov/system/photos/2018/05/11/730721/original.jpg
0,Culex,21.02918,102.1199,https://data.globe.gov/system/photos/2019/02/22/972111/original.jpg
0,Culex,14.9875,102.1217,https://data.globe.gov/system/photos/2019/02/22/972086/original.jpg
0,Aedes,14.9877,121.0944,https://data.globe.gov/system/photos/2020/02/21/1493491/original.jpg
0,Aedes,14.6935,121.0963,https://data.globe.gov/system/photos/2019/09/15/1203643/original.jpg
0,Aedes,14.6972,121.0947,https://data.globe.gov/system/photos/2019/09/15/1203640/original.jpg
0,Aedes,14.6891,121.0946,https://data.globe.gov/system/photos/2019/09/19/1209765/original.jpg
0,Aedes,14.7013,121.0882,https://data.globe.gov/system/photos/2020/01/16/1451235/original.jpg
0,Aedes,14.6813,121.0751,https://data.globe.gov/system/photos/2020/01/16/1451534/original.jpg
0,Aedes,14.6831,121.1041,https://data.globe.gov/system/photos/2018/06/09/779677/original.jpg
0,Aedes,14.6898,121.0939,https://data.globe.gov/system/photos/2018/06/09/779685/original.jpg
0,Aedes,14.6841,121.1013,https://data.globe.gov/system/photos/2018/06/09/779643/original.jpg
0,Aedes,14.689,121.0944,https://data.globe.gov/system/photos/2018/06/09/779696/original.jpg
0,Aedes,14.6915,121.0883,https://data.globe.gov/system/photos/2018/06/09/779712/original.jpg
0,Aedes,14.7,121.1,https://data.globe.gov/system/photos/2019/03/18/998588/original.jpg
0,Aedes,14.7,121.1,https://data.globe.gov/system/photos/2019/03/16/997168/original.jpg
0,Aedes,14.6891,121.0944,https://data.globe.gov/system/photos/2019/03/14/998790/original.jpg
0,Culex,14.69173,121.08966,https://data.globe.gov/system/photos/2018/06/13/762644/original.jpg
0,Aedes,15.1924,120.5343,https://data.globe.gov/system/photos/2019/09/14/1202765/original.jpg
0,Aedes,15.1923,120.5344,https://data.globe.gov/system/photos/2019/09/14/1202839/original.jpg
0,Aedes,15.1924,120.5343,https://data.globe.gov/system/photos/2019/09/14/1202775/original.jpg
0,Aedes,15.1923,120.5344,https://data.globe.gov/system/photos/2019/09/14/1202849/original.jpg
0,Aedes,15.1923,120.5344,https://data.globe.gov/system/photos/2019/09/14/1202841/original.jpg
0,Aedes,15.1923,120.5344,https://data.globe.gov/system/photos/2019/09/14/1202853/original.jpg
0,Aedes,14.6867,121.0874,https://data.globe.gov/system/photos/2019/03/14/994857/original.jpg
0,Aedes,14.6867,121.0874,https://data.globe.gov/system/photos/2019/03/14/994859/original.jpg
0,Aedes,15.1927,120.5389,https://data.globe.gov/system/photos/2019/09/14/1202846/original.jpg
0,Aedes,15.1936,120.5392,https://data.globe.gov/system/photos/2019/09/14/1202851/original.jpg
0,Culex,14.6817,121.0884,https://data.globe.gov/system/photos/2018/06/26/822224/original.jpg
0,Aedes,14.6872,121.0916,https://data.globe.gov/system/photos/2019/03/14/995030/original.jpg
0,Aedes,14.6877,121.0921,https://data.globe.gov/system/photos/2019/03/14/995022/original.jpg
0,Culex,15.3807,105.0241,https://data.globe.gov/system/photos/2019/06/07/1094771/original.jpg
0,Culex,15.38,105.0234,https://data.globe.gov/system/photos/2019/06/07/1094765/original.jpg
0,Aedes,13.7333,100.5628,https://data.globe.gov/system/photos/2018/09/07/835977/original.jpg
0,Aedes,14.6449,121.0607,https://data.globe.gov/system/photos/2019/03/14/995174/original.jpg
0,Aedes,14.68633,121.0925,https://data.globe.gov/system/photos/2018/06/13/762379/original.jpg
0,Aedes,8.6511,99.91618,https://data.globe.gov/system/photos/2018/06/15/764741/original.jpg
0,Culex,8.5609,99.8762,https://data.globe.gov/system/photos/2018/07/02/777874/original.jpg
0,Aedes,8.1086,100.2649,https://data.globe.gov/system/photos/2018/08/22/822166/original.jpg
0,Aedes,8.1088,100.2649,https://data.globe.gov/system/photos/2018/08/22/822168/original.jpg
1,Anopheles,8.1088,100.2649,https://data.globe.gov/system/photos/2018/08/22/822165/original.jpg
0,Aedes,8.6827,99.8304,https://data.globe.gov/system/photos/2018/07/05/780729/original.jpg
0,Aedes,8.6827,99.8304,https://data.globe.gov/system/photos/2018/07/05/780680/original.jpg
0,Aedes,8.1734,100.0386,https://data.globe.gov/system/photos/2018/08/08/808442/original.jpg
0,Aedes,8.1734,100.0386,https://data.globe.gov/system/photos/2018/08/08/808462/original.jpg
1,Anopheles,8.1734,100.0385,https://data.globe.gov/system/photos/2018/08/08/808467/original.jpg
1,Anopheles,8.1733,100.0387,https://data.globe.gov/system/photos/2018/08/08/808435/original.jpg
0,Aedes,8.1732,100.0389,https://data.globe.gov/system/photos/2018/08/08/808447/original.jpg
0,Culex,9.0607,99.8382,https://data.globe.gov/system/photos/2018/07/03/778770/original.jpg
0,Aedes,9.0565,99.8414,https://data.globe.gov/system/photos/2018/07/03/778781/original.jpg
0,Culex,8.3569,100.2022,https://data.globe.gov/system/photos/2018/07/26/798266/original.jpg
0,Culex,8.2163,99.4322,https://data.globe.gov/system/photos/2018/07/09/785341/original.jpg
0,Aedes,8.2166,99.4325,https://data.globe.gov/system/photos/2018/07/09/785323/original.jpg
0,Culex,8.2164,99.4324,https://data.globe.gov/system/photos/2018/07/09/785318/original.jpg
0,Culex,8.3676,100.0438,https://data.globe.gov/system/photos/2018/08/02/804098/original.jpg
0,Aedes,8.368,100.0439,https://data.globe.gov/system/photos/2018/08/02/804095/original.jpg
0,Aedes,8.3468,99.8456,https://data.globe.gov/system/photos/2018/08/09/809655/original.jpg
0,Aedes,8.347,99.8457,https://data.globe.gov/system/photos/2018/08/09/809671/original.jpg
0,Culex,8.7164,99.7516,https://data.globe.gov/system/photos/2018/07/05/781146/original.jpg
0,Culex,8.7172,99.7485,https://data.globe.gov/system/photos/2018/07/07/783630/original.jpg
0,Aedes,8.1644,99.7192,https://data.globe.gov/system/photos/2018/08/08/808677/original.jpg
0,Aedes,8.1626,99.7156,https://data.globe.gov/system/photos/2018/08/08/808700/original.jpg
0,Aedes,7.9514,99.9655,https://data.globe.gov/system/photos/2018/08/08/808706/original.jpg
0,Aedes,8.1622,99.726,https://data.globe.gov/system/photos/2018/08/08/808688/original.jpg
0,Aedes,8.1652,99.7196,https://data.globe.gov/system/photos/2018/08/08/808705/original.jpg
0,Culex,8.14314,99.75706,https://data.globe.gov/system/photos/2018/06/15/764940/original.jpg
0,Culex,14.7036,121.1097,https://data.globe.gov/system/photos/2019/03/18/998810/original.jpg
0,Culex,14.5995,120.9842,https://data.globe.gov/system/photos/2019/03/15/998834/original.jpg
1,Anopheles,8.1245,99.9628,https://data.globe.gov/system/photos/2018/08/09/809482/original.jpg
0,Aedes,13.74167,100.55657,https://data.globe.gov/system/photos/2018/06/24/771502/original.jpg
0,Culex,19.9055,99.8387,https://data.globe.gov/system/photos/2019/07/24/1145103/original.jpg
0,Aedes,13.74167,100.55657,https://data.globe.gov/system/photos/2018/06/24/771556/original.jpg
0,Aedes,13.74167,100.55657,https://data.globe.gov/system/photos/2018/06/24/771506/original.jpg
0,Culex,13.74167,100.55657,https://data.globe.gov/system/photos/2018/06/24/771519/original.jpg
0,Aedes,13.74167,100.55657,https://data.globe.gov/system/photos/2018/06/24/771551/original.jpg
0,Culex,13.74167,100.55657,https://data.globe.gov/system/photos/2018/06/24/771471/original.jpg
0,Aedes,13.74167,100.55657,https://data.globe.gov/system/photos/2018/06/24/771541/original.jpg
0,Aedes,13.74167,100.55657,https://data.globe.gov/system/photos/2018/06/24/771587/original.jpg
0,Culex,13.74167,100.55657,https://data.globe.gov/system/photos/2018/06/24/771548/original.jpg
0,Aedes,13.74167,100.55657,https://data.globe.gov/system/photos/2018/06/24/771550/original.jpg
0,Aedes,-34.049,23.3435,https://data.globe.gov/system/photos/2022/05/30/2880614/original.jpg
0,Culex,-1.2987,36.7596,https://data.globe.gov/system/photos/2019/08/15/1168077/original.jpg
0,Aedes,30.4032,-97.7771,https://data.globe.gov/system/photos/2019/07/23/1144654/original.jpg
0,Culex,-18.9237,47.5525,https://data.globe.gov/system/photos/2020/03/26/1541670/original.jpg
1,Anopheles,-18.9228,47.5535,https://data.globe.gov/system/photos/2020/03/08/1514807/original.jpg
0,Aedes,-18.9234,47.553,https://data.globe.gov/system/photos/2020/03/08/1514800/original.jpg
0,Culex,-18.9231,47.5536,https://data.globe.gov/system/photos/2020/03/08/1514697/original.jpg
0,Culex,-18.9142,47.5536,https://data.globe.gov/system/photos/2020/03/09/1515940/original.jpg
0,Culex,41.24,-73.1306,https://data.globe.gov/system/photos/2019/08/26/1186704/original.jpg
0,Aedes,35.3353,-97.5498,https://data.globe.gov/system/photos/2019/08/05/1186655/original.jpg
0,Aedes,35.351,-97.4982,https://data.globe.gov/system/photos/2019/08/31/1186662/original.jpg
0,Aedes,10.2706,1.3782,https://data.globe.gov/system/photos/2019/08/18/1170394/original.jpg
0,Culex,10.2704,1.378,https://data.globe.gov/system/photos/2019/08/18/1170495/original.jpg
0,Aedes,10.2689,1.3783,https://data.globe.gov/system/photos/2019/08/18/1170406/original.jpg
0,Aedes,10.2708,1.3783,https://data.globe.gov/system/photos/2019/08/18/1170482/original.jpg
1,Anopheles,9.347,2.6399,https://data.globe.gov/system/photos/2019/08/27/1181113/original.jpg
0,Aedes,10.2706,1.3783,https://data.globe.gov/system/photos/2019/08/18/1170414/original.jpg
0,Aedes,10.2689,1.3787,https://data.globe.gov/system/photos/2019/08/18/1170409/original.jpg
0,Culex,6.4345,2.3674,https://data.globe.gov/system/photos/2019/09/11/1199836/original.jpg
0,Culex,6.4726,2.2946,https://data.globe.gov/system/photos/2019/09/25/1218248/original.jpg
0,Culex,6.4737,2.2944,https://data.globe.gov/system/photos/2019/09/24/1217994/original.jpg
0,Culex,6.4723,2.2913,https://data.globe.gov/system/photos/2019/09/07/1199774/original.jpg
1,Anopheles,6.4766,2.2944,https://data.globe.gov/system/photos/2019/09/07/1199779/original.jpg
0,Aedes,6.4302,2.3492,https://data.globe.gov/system/photos/2019/09/04/1191355/original.jpg
0,Aedes,6.3712,2.4417,https://data.globe.gov/system/photos/2019/09/17/1206418/original.jpg
0,Aedes,6.3824,2.4575,https://data.globe.gov/system/photos/2019/09/10/1198049/original.jpg
0,Culex,6.3893,2.4573,https://data.globe.gov/system/photos/2019/09/07/1197059/original.jpg
0,Culex,6.3691,2.4393,https://data.globe.gov/system/photos/2019/09/09/1197044/original.jpg
0,Aedes,6.4543,2.344,https://data.globe.gov/system/photos/2019/09/13/1214585/original.jpg
0,Aedes,6.4264,2.3396,https://data.globe.gov/system/photos/2019/09/13/1214597/original.jpg
0,Aedes,6.5353,2.5997,https://data.globe.gov/system/photos/2019/09/24/1216911/original.jpg
0,Culex,6.5335,2.598,https://data.globe.gov/system/photos/2019/09/24/1216888/original.jpg
0,Aedes,6.5005,2.6384,https://data.globe.gov/system/photos/2019/09/09/1199510/original.jpg
0,Aedes,6.4918,2.6356,https://data.globe.gov/system/photos/2019/09/06/1193769/original.jpg
0,Aedes,6.5339,2.605,https://data.globe.gov/system/photos/2019/09/08/1196210/original.jpg
0,Aedes,6.4927,2.6195,https://data.globe.gov/system/photos/2019/09/18/1208266/original.jpg
0,Aedes,6.5064,2.611,https://data.globe.gov/system/photos/2019/09/18/1208072/original.jpg
0,Aedes,6.4954,2.6154,https://data.globe.gov/system/photos/2019/09/18/1208232/original.jpg
0,Aedes,6.4956,2.6057,https://data.globe.gov/system/photos/2019/09/18/1208009/original.jpg
0,Aedes,6.5038,2.6072,https://data.globe.gov/system/photos/2019/09/18/1208017/original.jpg
0,Aedes,6.5057,2.6155,https://data.globe.gov/system/photos/2019/09/18/1208197/original.jpg
0,Aedes,6.5051,2.6095,https://data.globe.gov/system/photos/2019/09/18/1208144/original.jpg
1,Anopheles,6.4926,2.6196,https://data.globe.gov/system/photos/2019/09/17/1206340/original.jpg
0,Culex,6.5014,2.6135,https://data.globe.gov/system/photos/2019/09/17/1208005/original.jpg
0,Aedes,6.4951,2.6054,https://data.globe.gov/system/photos/2019/09/13/1202366/original.jpg
0,Aedes,6.5004,2.612,https://data.globe.gov/system/photos/2019/09/13/1202360/original.jpg
0,Aedes,6.4991,2.6213,https://data.globe.gov/system/photos/2019/09/05/1192899/original.jpg
0,Culex,6.5415,2.5902,https://data.globe.gov/system/photos/2019/09/09/1197507/original.jpg
1,Anopheles,6.5402,2.5906,https://data.globe.gov/system/photos/2019/09/09/1197430/original.jpg
0,Culex,6.5436,2.5915,https://data.globe.gov/system/photos/2019/09/09/1197318/original.jpg
1,Anopheles,6.5317,2.6018,https://data.globe.gov/system/photos/2019/09/17/1206167/original.jpg
0,Culex,6.5451,2.5907,https://data.globe.gov/system/photos/2019/09/09/1197308/original.jpg
0,Aedes,6.5235,2.5986,https://data.globe.gov/system/photos/2019/09/11/1199409/original.jpg
0,Aedes,6.5069,2.6445,https://data.globe.gov/system/photos/2019/09/12/1201257/original.jpg
0,Aedes,6.5058,2.6418,https://data.globe.gov/system/photos/2019/09/12/1201260/original.jpg
0,Aedes,6.5062,2.6308,https://data.globe.gov/system/photos/2019/09/11/1199599/original.jpg
1,Anopheles,6.6451,2.7303,https://data.globe.gov/system/photos/2019/09/10/1199302/original.jpg
0,Aedes,6.6424,2.7339,https://data.globe.gov/system/photos/2019/09/07/1197290/original.jpg
0,Aedes,6.6354,2.739,https://data.globe.gov/system/photos/2019/09/11/1199316/original.jpg
0,Aedes,6.6594,2.7196,https://data.globe.gov/system/photos/2019/09/11/1199308/original.jpg
0,Culex,6.6461,2.7125,https://data.globe.gov/system/photos/2019/09/11/1199312/original.jpg
0,Culex,6.6425,2.7339,https://data.globe.gov/system/photos/2019/09/09/1199298/original.jpg
0,Aedes,6.6601,2.7398,https://data.globe.gov/system/photos/2019/09/10/1198072/original.jpg
0,Aedes,6.7916,2.0878,https://data.globe.gov/system/photos/2019/09/15/1205350/original.jpg
0,Aedes,6.5118,2.5933,https://data.globe.gov/system/photos/2019/09/16/1205344/original.jpg
0,Aedes,6.5123,2.5907,https://data.globe.gov/system/photos/2019/09/16/1205374/original.jpg
0,Aedes,6.5097,2.5955,https://data.globe.gov/system/photos/2019/09/16/1205236/original.jpg
0,Aedes,6.6979,5.433,https://data.globe.gov/system/photos/2019/09/06/1199264/original.jpg
0,Aedes,6.5207,2.5803,https://data.globe.gov/system/photos/2019/09/11/1199994/original.jpg
0,Aedes,6.5141,2.5935,https://data.globe.gov/system/photos/2019/09/11/1200156/original.jpg
0,Aedes,6.5172,2.5809,https://data.globe.gov/system/photos/2019/09/10/1198734/original.jpg
1,Anopheles,6.5165,2.5838,https://data.globe.gov/system/photos/2019/09/10/1199280/original.jpg
0,Aedes,6.4956,2.6351,https://data.globe.gov/system/photos/2019/09/12/1201298/original.jpg
0,Aedes,6.4817,2.6222,https://data.globe.gov/system/photos/2019/09/12/1201155/original.jpg
0,Aedes,6.5287,2.6109,https://data.globe.gov/system/photos/2019/09/12/1200852/original.jpg
0,Aedes,6.485,2.63,https://data.globe.gov/system/photos/2019/09/12/1201302/original.jpg
0,Culex,14.7683,-17.3955,https://data.globe.gov/system/photos/2019/09/07/1195163/original.jpg
0,Aedes,14.7341,-17.4498,https://data.globe.gov/system/photos/2019/09/10/1198854/original.jpg
0,Aedes,14.7709,-17.3939,https://data.globe.gov/system/photos/2019/09/07/1195134/original.jpg
0,Culex,14.7779,-17.3988,https://data.globe.gov/system/photos/2019/09/07/1195169/original.jpg
0,Aedes,14.7781,-17.3987,https://data.globe.gov/system/photos/2019/09/07/1195129/original.jpg
0,Culex,14.7779,-17.3984,https://data.globe.gov/system/photos/2019/09/07/1195187/original.jpg
1,Anopheles,34.14,-118.1665,https://data.globe.gov/system/photos/2020/06/08/1670706/original.jpg
0,Aedes,39.0734,-77.253,https://data.globe.gov/system/photos/2020/06/29/1723583/original.jpg
0,Culex,39.0735,-77.253,https://data.globe.gov/system/photos/2020/06/29/1726088/original.jpg
0,Culex,39.0601,-77.2424,https://data.globe.gov/system/photos/2020/06/29/1726084/original.jpg
0,Culex,39.062,-77.2449,https://data.globe.gov/system/photos/2020/06/29/1726071/original.jpg
0,Culex,39.0604,-77.2424,https://data.globe.gov/system/photos/2020/06/29/1726076/original.jpg
0,Aedes,39.0733,-77.2528,https://data.globe.gov/system/photos/2020/06/29/1723624/original.jpg
0,Culex,39.0621,-77.2448,https://data.globe.gov/system/photos/2020/06/29/1726060/original.jpg
0,Culex,39.0619,-77.2453,https://data.globe.gov/system/photos/2020/06/29/1726069/original.jpg
0,Aedes,39.0621,-77.2442,https://data.globe.gov/system/photos/2020/06/12/1679817/original.jpg
